,0,1,2,3,4,5,6,7,8
421,4952,1,1167,2015-08-02,2018-10-12,422,0,EN,1
422,1972,1,974,2016-02-10,2018-10-11,423,0,EN,1
423,59062,0,833,2016-07-01,2018-10-12,424,0,EN,1
424,67098676,0,2715,2011-05-07,2018-10-12,425,0,EN,0
425,4905,1,1955,2013-06-05,2018-10-12,426,0,EN,1
426,17457,1,1095,2015-10-13,2018-10-12,427,0,EN,1
427,8632,1,2360,2012-04-26,2018-10-12,428,0,EN,1
428,8064,0,495,2017-04-21,2018-08-29,429,0,EN,1
429,14887,1,1639,2014-04-17,2018-10-12,430,0,EN,1
430,784279,0,3640,2008-10-24,2018-10-12,431,0,EN,1
431,29413,0,2719,2011-04-27,2018-10-06,432,0,EN,1
432,62687,1,1377,2015-01-04,2018-10-12,433,0,EN,1
433,58611,0,1718,2014-01-27,2018-10-11,434,0,EN,0
434,11347405,1,2619,2011-08-11,2018-10-12,435,0,EN,0
435,864,0,2760,2011-03-14,2018-10-03,436,0,EN,0
436,6208,0,2403,2012-03-14,2018-10-12,437,0,DE,1
437,101550,1,2547,2011-10-03,2018-09-23,438,0,DE,0
438,1562926,0,546,2017-04-14,2018-10-12,439,0,EN,0
439,91617,1,1652,2014-04-03,2018-10-11,440,0,EN,1
440,42416,1,2009,2013-04-12,2018-10-12,441,0,EN,1
441,8892,1,722,2016-10-20,2018-10-12,442,0,EN,1
442,15352,0,2200,2012-09-27,2018-10-06,443,0,EN,0
443,413933,0,2163,2012-11-09,2018-10-12,444,0,EN,0
444,1244158,0,1459,2014-10-14,2018-10-12,445,0,ES,0
445,19124,1,1255,2015-05-06,2018-10-12,446,0,ES,1
446,18488,1,1657,2014-03-24,2018-10-06,447,0,EN,0
447,36884,1,3071,2010-04-06,2018-09-02,448,0,ZH,0
448,19329654,0,2804,2011-02-07,2018-10-12,449,0,EN,0
449,13390502,1,2781,2011-03-02,2018-10-12,450,0,EN,0
450,552,0,1770,2013-12-04,2018-10-09,451,0,EN,0
451,15838,0,2579,2011-09-19,2018-10-11,452,0,EN,1
452,50455,0,2548,2011-10-21,2018-10-12,453,0,EN,0
453,19494,1,2366,2012-04-20,2018-10-12,454,0,EN,1
454,24339,1,2018,2013-04-02,2018-10-11,455,0,EN,0
455,431714,1,1526,2014-08-08,2018-10-12,456,0,EN,0
456,57756,1,1763,2013-12-14,2018-10-12,457,0,EN,1
457,2591,0,1413,2014-11-29,2018-10-12,458,0,EN,0
458,2227,0,1630,2014-04-25,2018-10-11,459,0,EN,0
459,13466529,0,1805,2013-11-02,2018-10-12,460,0,DE,0
460,2624,1,1756,2013-12-20,2018-10-11,461,0,DE,0
461,54730882,0,3699,2008-08-26,2018-10-12,462,0,EN,0
462,2339,1,641,2017-01-05,2018-10-08,463,0,EN,1
463,390792,1,944,2016-03-12,2018-10-12,464,0,FR,0
464,27418,0,912,2016-03-28,2018-09-26,465,0,FR,1
465,3239,1,1020,2015-12-27,2018-10-12,466,0,EN,1
466,5352,0,647,2017-01-03,2018-10-12,467,0,EN,1
467,65392,0,2261,2012-07-25,2018-10-03,468,0,EN,0
468,7323,0,2682,2011-06-06,2018-10-09,469,0,EN,0
469,10059,1,1987,2013-05-04,2018-10-12,470,0,EN,1
470,745,0,1397,2014-12-15,2018-10-12,471,0,EN,0
471,10083919,1,2679,2011-06-12,2018-10-12,472,0,EN,0
472,1975,1,2091,2013-01-05,2018-09-27,473,0,EN,0
473,10401,0,2435,2012-02-11,2018-10-12,474,0,ZH,0
474,6819983,1,2526,2011-11-12,2018-10-12,475,0,ZH,0
475,1224799,0,1974,2013-05-17,2018-10-12,476,0,EN,0
476,166,0,1596,2014-03-07,2018-07-20,477,0,EN,0
477,2099,1,1406,2014-12-06,2018-10-12,478,0,EN,0
478,151487,0,1777,2013-11-30,2018-10-12,479,0,EN,1
479,6722,1,1623,2014-05-02,2018-10-11,480,0,NL,1
480,2269,0,2976,2010-08-15,2018-10-08,481,0,EN,1
481,8554,0,1149,2015-08-11,2018-10-03,482,0,EN,1
482,43731,1,1593,2014-06-02,2018-10-12,483,0,EN,1
483,5115,0,2480,2011-12-28,2018-10-12,484,0,EN,1
484,6030046,0,2507,2011-12-01,2018-10-12,485,0,EN,0
485,1423,0,1355,2015-01-22,2018-10-08,486,0,EN,0
486,2962,0,2044,2013-03-08,2018-10-12,487,0,EN,1
487,1213823,1,1993,2013-04-28,2018-10-12,488,0,EN,0
488,1044,0,978,2016-02-02,2018-10-07,489,0,EN,0
489,2657326,0,2456,2012-01-21,2018-10-12,490,0,EN,0
490,167,1,1088,2015-10-18,2018-10-10,491,0,EN,0
491,13558768,0,2109,2013-01-02,2018-10-12,492,0,EN,0
492,6446,1,1022,2015-12-19,2018-10-06,493,0,FR,0
493,2034,0,2000,2013-04-20,2018-10-11,494,0,EN,0
494,16311,0,1375,2015-01-06,2018-10-12,495,0,EN,1
495,115083137,0,2993,2010-08-02,2018-10-12,496,0,EN,0
496,591,0,1433,2014-10-21,2018-09-23,497,0,EN,0
497,2693626,0,1790,2013-11-17,2018-10-12,498,0,EN,0
498,1361,0,2391,2012-02-27,2018-09-14,499,0,EN,0
499,38743,1,767,2016-09-05,2018-10-12,500,0,PT,1
500,23131,0,958,2016-02-26,2018-10-11,501,0,PT,1
501,243451177,0,2507,2011-12-01,2018-10-12,502,0,EN,0
502,16354,0,1145,2015-08-24,2018-10-12,503,0,EN,1
503,3004072,0,393,2017-09-14,2018-10-12,504,0,EN,0
504,625,0,2433,2012-02-13,2018-10-12,505,0,PT,0
505,2893,0,1467,2014-10-06,2018-10-12,506,0,EN,0
506,48428,0,3787,2008-05-29,2018-10-11,507,0,EN,1
507,2695,1,1147,2015-08-22,2018-10-12,508,0,EN,0
508,57772302,0,1736,2014-01-10,2018-10-12,509,0,EN,0
509,1811,0,2199,2012-10-04,2018-10-12,510,0,FR,1
510,4615984,0,2387,2012-03-30,2018-10-12,511,0,EN,0
511,9,1,1354,2014-11-01,2018-07-17,512,0,EN,0
512,80783018,0,2864,2010-12-09,2018-10-12,513,0,EN,0
513,41080,0,2860,2010-12-11,2018-10-10,514,0,EN,0
514,6237401,1,1643,2014-04-13,2018-10-12,515,0,EN,0
515,10061,1,1637,2014-03-30,2018-09-22,516,0,EN,1
516,212149,1,932,2016-03-24,2018-10-12,517,0,EN,0
517,3459,1,1697,2014-02-11,2018-10-05,518,0,IT,1
518,10154,1,2198,2012-10-05,2018-10-12,519,0,DE,1
519,404137,1,1523,2014-08-11,2018-10-12,520,0,DE,0
520,4251,0,2087,2013-01-22,2018-10-10,521,0,RU,0
521,7192005,0,1736,2014-01-10,2018-10-12,522,0,RU,0
522,16638,1,2264,2012-07-28,2018-10-09,523,0,EN,1
523,914204,0,1949,2013-06-11,2018-10-12,524,0,IT,0
524,25577,1,2134,2012-12-08,2018-10-12,525,0,FR,1
525,18925,1,1156,2015-08-08,2018-10-07,526,0,FR,1
526,2937653,0,3130,2010-03-18,2018-10-12,527,0,EN,0
527,117911,0,1775,2013-12-01,2018-10-11,528,0,EN,0
528,5158,0,2266,2012-07-29,2018-10-12,529,0,EN,0
529,2789464,0,2641,2011-07-20,2018-10-12,530,0,EN,0
530,31396,0,1739,2014-01-07,2018-10-12,531,0,EN,1
531,333620,0,3698,2008-08-27,2018-10-12,532,0,EN,0
532,7072,1,1159,2015-08-03,2018-10-05,533,0,EN,1
533,102927,0,847,2016-06-17,2018-10-12,534,0,EN,1
534,4478484,1,1262,2015-04-29,2018-10-12,535,0,DE,0
535,32615,1,665,2016-12-16,2018-10-12,536,0,DE,1
536,123729653,0,2196,2012-10-07,2018-10-12,537,0,PL,0
537,1193,0,422,2017-08-16,2018-10-12,538,0,PL,0
538,26732356,0,2521,2011-11-17,2018-10-12,539,0,EN,0
539,461,1,929,2016-03-26,2018-10-11,540,0,EN,0
540,3335353,0,723,2016-10-19,2018-10-12,541,0,EN,0
541,236,0,1597,2014-05-24,2018-10-07,542,0,EN,0
542,3017,0,820,2016-07-14,2018-10-12,543,0,EN,0
543,5432,1,764,2016-09-08,2018-10-12,544,0,EN,1
544,312867,0,3638,2008-10-26,2018-10-12,545,0,EN,0
545,8100,0,2161,2012-11-04,2018-10-05,546,0,EN,0
546,1486,1,1294,2015-03-19,2018-10-03,547,0,EN,0
547,270,1,1600,2014-05-24,2018-10-10,548,0,EN,0
548,16790323,0,1500,2014-09-03,2018-10-12,549,0,EN,0
549,153755,0,1347,2015-02-03,2018-10-12,550,0,EN,1
550,16549560,1,1534,2014-07-31,2018-10-12,551,0,EN,0
551,595,0,1368,2015-01-07,2018-10-06,552,0,DE,0
552,21338107,1,2362,2012-04-24,2018-10-12,553,0,EN,0
553,652,0,2637,2011-07-22,2018-10-10,554,0,EN,1
554,1920809,1,1541,2014-07-24,2018-10-12,555,0,EN,0
555,8147,1,1356,2015-01-24,2018-10-11,556,0,EN,1
556,1465,1,2238,2012-08-14,2018-09-30,557,0,EN,0
557,773797,0,1850,2013-09-18,2018-10-12,558,0,ES,0
558,17385,0,319,2017-11-27,2018-10-12,559,0,ES,0
559,13434353,1,3590,2008-12-13,2018-10-12,560,0,EN,0
560,544981,1,2411,2012-03-04,2018-10-10,561,0,EN,0
561,318767,0,2757,2011-03-25,2018-10-11,562,0,EN,0
562,515,0,1726,2014-01-14,2018-10-06,563,0,EN,0
563,38323688,0,2443,2012-02-03,2018-10-12,564,0,EN,0
564,5079486,1,3595,2008-12-08,2018-10-12,565,0,EN,0
565,5508,0,517,2017-05-13,2018-10-12,566,0,ES,1
566,25860,0,1677,2014-03-10,2018-10-12,567,0,ES,1
567,80147,0,1671,2014-03-16,2018-10-12,568,0,EN,1
568,4432,1,2639,2011-07-22,2018-10-12,569,0,EN,0
569,64698,1,757,2016-09-15,2018-10-12,570,0,EN,1
570,169337,1,1796,2013-11-11,2018-10-12,571,0,EN,0
571,7424,0,1013,2016-01-03,2018-10-12,572,0,EN,1
572,324,0,1378,2015-01-03,2018-10-12,573,0,EN,0
573,30324,0,1750,2013-12-27,2018-10-12,574,0,FR,1
574,4758509,1,1261,2015-04-30,2018-10-12,575,0,FR,0
575,4744274,0,2014,2013-04-07,2018-10-12,576,0,EN,0
576,1771,1,392,2017-09-15,2018-10-12,577,0,EN,1
577,17330,0,1524,2014-08-10,2018-10-12,578,0,EN,1
578,13072,1,2503,2011-12-05,2018-10-12,579,0,EN,1
579,1173191,1,2074,2013-02-06,2018-10-12,580,0,EN,0
580,1211,0,1970,2013-05-18,2018-10-09,581,0,EN,0
581,63025,1,2230,2012-09-03,2018-10-12,582,0,IT,1
582,20936,0,1590,2014-06-05,2018-10-12,583,0,IT,1
583,2510,0,2066,2013-02-05,2018-10-03,584,0,EN,0
584,12098,0,1202,2015-06-27,2018-10-11,585,0,EN,1
585,3437,0,3168,2010-01-25,2018-09-28,586,0,EN,1
586,1924346,0,1213,2015-06-17,2018-10-12,587,0,EN,0
587,62826,1,2009,2013-04-12,2018-10-12,588,0,EN,1
588,46506,1,1867,2013-09-01,2018-10-12,589,0,EN,1
589,50946,1,1903,2013-07-27,2018-10-12,590,0,EN,1
590,2359718,0,2590,2011-09-09,2018-10-12,591,0,EN,0
591,40103,1,1703,2014-02-12,2018-10-12,592,0,EN,1
592,10054043,0,1566,2014-06-29,2018-10-12,593,0,EN,0
593,29662,1,2347,2012-05-09,2018-10-12,594,0,EN,1
594,42136,0,1764,2013-12-13,2018-10-12,595,0,EN,1
595,11887,1,1999,2013-04-22,2018-10-12,596,0,ES,1
596,9397,1,2385,2012-04-01,2018-10-12,597,0,EN,1
597,1144,1,1355,2015-01-22,2018-10-08,598,0,EN,1
598,134576,1,898,2016-04-27,2018-10-12,599,0,EN,1
599,126556,1,2372,2012-04-14,2018-10-12,600,0,EN,0
600,1021,1,1486,2014-09-16,2018-10-11,601,0,EN,1
601,14054,0,1932,2013-06-27,2018-10-11,602,0,EN,1
602,5299779,1,1024,2015-12-23,2018-10-12,603,0,EN,0
603,2374,1,1270,2015-04-12,2018-10-03,604,0,EN,1
604,4736,0,1026,2015-11-24,2018-09-15,605,0,EN,1
605,16328,0,1897,2013-08-02,2018-10-12,606,0,EN,1
606,4758816,0,3393,2009-06-28,2018-10-12,607,0,EN,0
607,989,1,1610,2014-04-11,2018-09-07,608,0,EN,0
608,4638,1,2027,2013-01-09,2018-07-29,609,0,EN,0
609,2009,0,1829,2013-09-12,2018-09-15,610,0,EN,0
610,5000,1,2316,2012-06-09,2018-10-12,611,0,EN,1
611,7614,0,1331,2015-02-19,2018-10-12,612,0,EN,1
612,3864,0,919,2016-04-06,2018-10-12,613,0,EN,0
613,11295731,1,2430,2012-02-16,2018-10-12,614,0,EN,0
614,46061176,0,1290,2015-04-01,2018-10-12,615,0,EN,0
615,4467,0,1613,2014-01-11,2018-06-12,616,1,NL,0
616,282396,0,891,2016-05-04,2018-10-12,617,0,FR,1
617,282,0,138,2018-03-28,2018-08-13,618,0,FR,0
618,475238,0,1370,2015-01-11,2018-10-12,619,0,EN,0
619,10952,1,1621,2014-05-05,2018-10-12,620,0,EN,1
620,12092,1,1758,2013-12-19,2018-10-12,621,0,EN,1
621,3380,1,1622,2014-05-02,2018-10-10,622,0,EN,1
622,37502,0,1681,2014-03-06,2018-10-12,623,0,EN,1
623,218487,1,1762,2013-12-15,2018-10-12,624,0,EN,0
624,727,1,659,2016-12-18,2018-10-08,625,0,EN,0
625,25279,1,1748,2013-12-29,2018-10-12,626,0,EN,0
626,786835,1,2558,2011-10-11,2018-10-12,627,0,EN,1
627,121,0,72,2017-07-17,2017-09-27,628,1,EN,0
628,122622,1,2597,2011-09-02,2018-10-12,629,0,EN,1
629,7957,1,440,2017-07-29,2018-10-12,630,0,EN,1
630,7993,1,2460,2012-01-14,2018-10-09,631,0,EN,1
631,7603,1,1288,2015-04-03,2018-10-12,632,0,EN,1
632,12805085,0,1221,2015-06-09,2018-10-12,633,0,KO,0
633,572838,0,1793,2013-11-14,2018-10-12,634,0,KO,0
634,122913,0,2612,2011-08-18,2018-10-12,635,0,EN,0
635,831,1,1986,2013-04-25,2018-10-02,636,0,JA,0
636,69584,1,2233,2012-08-28,2018-10-09,637,0,EN,1
637,9511,1,1957,2013-06-03,2018-10-12,638,0,EN,1
638,5842,0,2821,2010-12-20,2018-09-10,639,0,EN,0
639,10660,1,1498,2014-08-31,2018-10-07,640,0,EN,1
640,2245286,0,3042,2010-06-14,2018-10-12,641,0,EN,0
641,3326,0,3191,2009-12-28,2018-09-23,642,0,EN,1
642,920476,1,1185,2015-07-15,2018-10-12,643,0,EN,0
643,2262,1,606,2017-02-04,2018-10-03,644,0,EN,1
644,166980,1,2575,2011-09-24,2018-10-12,645,0,EN,1
645,19868,1,2409,2012-03-08,2018-10-12,646,0,EN,1
646,35356,0,2492,2011-11-25,2018-09-21,647,0,EN,0
647,20567,1,2105,2013-01-01,2018-10-07,648,0,EN,0
648,1469,0,576,2017-03-15,2018-10-12,649,0,EN,1
649,313209,0,1771,2013-12-05,2018-10-11,650,0,EN,0
650,5956,1,2563,2011-01-30,2018-02-05,651,1,EN,0
651,115364,1,1523,2014-08-11,2018-10-12,652,0,EN,1
652,5958,1,1694,2014-02-17,2018-10-08,653,0,EN,0
653,2419,1,1485,2014-09-09,2018-10-03,654,0,EN,0
654,5467818,0,1339,2015-02-11,2018-10-12,655,0,ZH,0
655,3405,0,1885,2013-08-14,2018-10-12,656,0,ZH,0
656,3936547,0,1671,2014-03-16,2018-10-12,657,0,EN,0
657,4538,1,503,2017-05-27,2018-10-12,658,0,EN,1
658,47730,0,1683,2014-03-04,2018-10-12,659,0,EN,1
659,205533,1,2278,2012-07-17,2018-10-12,660,0,EN,0
660,929,1,319,2017-11-24,2018-10-09,661,0,DE,0
661,39273,1,1355,2015-01-26,2018-10-12,662,0,DE,1
662,248021,1,2024,2013-03-28,2018-10-12,663,0,EN,0
663,7684,0,906,2016-04-19,2018-10-12,664,0,EN,1
664,920157,1,2383,2012-04-03,2018-10-12,665,0,EN,0
665,2529,0,1849,2013-08-31,2018-09-23,666,0,EN,0
666,26845,1,2092,2013-01-19,2018-10-12,667,0,EN,1
667,2165,0,1332,2015-02-14,2018-10-08,668,0,EN,0
668,2326777,0,1933,2013-06-27,2018-10-12,669,0,EN,0
669,1305,0,1930,2013-06-28,2018-10-10,670,0,EN,1
670,34237522,0,2048,2013-03-04,2018-10-12,671,0,EN,0
671,340602050,0,2826,2011-01-16,2018-10-12,672,0,EN,0
672,147605,0,2703,2011-05-17,2018-10-10,673,0,EN,1
673,8409,0,1522,2014-08-12,2018-10-12,674,0,EN,1
674,19450,1,2694,2011-05-28,2018-10-12,675,0,EN,1
675,3374798,0,2788,2011-02-23,2018-10-12,676,0,EN,0
676,5048,0,2015,2013-01-09,2018-07-17,677,0,EN,0
677,2910807,0,1841,2013-09-27,2018-10-12,678,0,EN,0
678,8357,0,1927,2013-06-29,2018-10-08,679,0,EN,0
679,171497,0,3019,2010-07-07,2018-10-12,680,0,EN,0
680,571389,1,1880,2013-08-19,2018-10-12,681,0,EN,0
681,3626,1,1628,2014-04-12,2018-09-26,682,0,EN,0
682,22943,0,2397,2012-03-20,2018-10-12,683,0,EN,1
683,225361,0,2308,2012-06-17,2018-10-12,684,0,EN,0
684,12283,1,1347,2015-01-08,2018-09-16,685,0,EN,0
685,157084,1,2573,2011-09-10,2018-09-26,686,0,DE,0
686,68382,1,2068,2013-02-09,2018-10-09,687,0,SV,0
687,3944,0,2026,2013-03-23,2018-10-09,688,0,EN,1
688,4629,0,1550,2014-07-15,2018-10-12,689,0,ES,0
689,993,0,1237,2015-04-15,2018-09-03,690,0,EN,0
690,153060,1,2223,2012-09-10,2018-10-12,691,0,EN,1
691,64619,1,993,2016-01-23,2018-10-12,692,0,EN,1
692,5461,1,2150,2012-11-19,2018-10-09,693,0,EN,1
693,8168,0,2640,2011-07-08,2018-09-29,694,0,EN,1
694,25828,1,2661,2011-06-24,2018-10-06,695,0,EN,0
695,9610,0,1773,2013-12-04,2018-10-12,696,0,EN,0
696,89506813,0,2784,2011-02-27,2018-10-12,697,0,EN,0
697,2711,0,1966,2013-02-28,2018-07-18,698,0,EN,0
698,4169,1,1797,2013-10-28,2018-09-29,699,0,EN,0
699,2854,0,521,2017-02-27,2018-08-02,700,0,EN,1
700,9285,1,931,2016-03-24,2018-10-11,701,0,EN,1
701,108115325,0,584,2017-03-07,2018-10-12,702,0,EN,0
702,225,0,728,2016-10-14,2018-10-12,703,0,EN,0
703,416378,1,2993,2010-08-02,2018-10-12,704,0,EN,1
704,4582,0,3746,2008-06-10,2018-09-12,705,0,ES,0
705,848,0,1546,2014-07-07,2018-09-30,706,0,EN,0
706,5330667,1,907,2016-04-18,2018-10-12,707,0,DE,0
707,13551273,1,2795,2011-02-16,2018-10-12,708,0,EN,0
708,2089,0,1175,2015-07-17,2018-10-04,709,0,EN,1
709,3816974,0,2618,2011-08-12,2018-10-12,710,0,FR,0
710,413,0,929,2016-03-26,2018-10-11,711,0,FR,0
711,21532,1,2127,2012-12-11,2018-10-08,712,0,EN,0
712,24119,1,1530,2014-07-27,2018-10-04,713,0,EN,1
713,111610,1,2074,2013-02-06,2018-10-12,714,0,EN,1
714,124758,1,2657,2011-07-04,2018-10-12,715,0,EN,1
715,9813699,0,3363,2009-07-28,2018-10-12,716,0,EN,0
716,477,0,1730,2014-01-09,2018-10-05,717,0,EN,0
717,1070822,1,1679,2014-03-08,2018-10-12,718,0,EN,0
718,54833,1,2178,2012-10-25,2018-10-12,719,0,EN,1
719,25063546,0,4124,2007-06-28,2018-10-12,720,0,EN,0
720,10567,1,3015,2010-07-11,2018-10-12,721,0,EN,0
721,497318,1,1226,2015-06-04,2018-10-12,722,0,EN,0
722,3882,1,2595,2011-09-04,2018-10-12,723,0,EN,0
723,9815,1,1261,2015-04-30,2018-10-12,724,0,ES,1
724,55285,1,2084,2013-01-27,2018-10-12,725,0,ES,1
725,2048654,0,1387,2014-12-25,2018-10-12,726,0,DE,0
726,4123,1,1367,2015-01-14,2018-10-12,727,0,DE,1
727,3589774,1,875,2016-05-20,2018-10-12,728,0,PT,0
728,19427,1,1627,2014-04-29,2018-10-12,729,0,PT,1
729,19550,1,2992,2010-08-03,2018-10-12,730,0,EN,1
730,8783,1,1639,2014-04-17,2018-10-12,731,0,EN,0
731,65051,1,1241,2015-05-20,2018-10-12,732,0,EN,0
732,3627,0,1685,2014-03-02,2018-10-12,733,0,EN,1
733,3333683,0,2277,2012-07-18,2018-10-12,734,0,FR,0
734,8036,1,2129,2012-12-13,2018-10-12,735,0,FR,1
735,145402,0,2147,2012-11-25,2018-10-12,736,0,EN,1
736,48269,0,2152,2012-11-20,2018-10-12,737,0,EN,0
737,227120,1,3455,2009-04-27,2018-10-12,738,0,EN,1
738,1647851,1,3456,2009-04-09,2018-09-25,739,0,EN,0
739,18700,0,1232,2015-05-29,2018-10-12,740,0,EN,1
740,1813461,0,2171,2012-11-01,2018-10-12,741,0,EN,0
741,4330,1,2207,2012-09-25,2018-10-11,742,0,EN,1
742,5574,0,1068,2015-11-09,2018-10-12,743,0,FR,1
743,3316,1,1282,2015-04-09,2018-10-12,744,0,EN,1
744,123195,1,1015,2016-01-01,2018-10-12,745,0,EN,1
745,918119,0,2236,2012-08-28,2018-10-12,746,0,EN,0
746,1057,0,2368,2012-02-27,2018-08-22,747,0,EN,0
747,25374,1,1771,2013-12-05,2018-10-11,748,0,EN,1
748,8750,0,1724,2014-01-12,2018-10-02,749,0,EN,0
749,1179225,1,1513,2014-08-21,2018-10-12,750,0,EN,0
750,4732,0,2007,2013-04-14,2018-10-12,751,0,SV,0
751,755148,0,1276,2015-04-14,2018-10-11,752,0,EN,0
752,3864,0,2477,2011-12-21,2018-10-02,753,0,EN,0
753,12356,1,1523,2014-08-11,2018-10-12,754,0,EN,0
754,87579,0,1757,2013-12-19,2018-10-11,755,0,EN,1
755,41033,1,2354,2012-05-02,2018-10-12,756,0,EN,1
756,20762,1,2037,2013-03-07,2018-10-04,757,0,EN,1
757,611215,1,1148,2015-08-21,2018-10-12,758,0,ES,0
758,1816751,0,1670,2014-03-17,2018-10-12,759,0,ES,0
759,1674163,0,2224,2012-09-09,2018-10-12,760,0,EN,0
760,5646,0,717,2016-10-25,2018-10-12,761,0,EN,1
761,240718261,1,2516,2011-11-22,2018-10-12,762,0,EN,0
762,1149717,1,1475,2014-09-28,2018-10-12,763,0,EN,0
763,188636,0,915,2016-04-10,2018-10-12,764,0,EN,1
764,1968,0,622,2017-01-28,2018-10-12,765,0,EN,1
765,601324,0,2343,2012-05-13,2018-10-12,766,0,EN,1
766,5294,1,794,2016-07-26,2018-09-28,767,0,EN,1
767,36518,1,1867,2013-09-01,2018-10-12,768,0,FR,1
768,19554,1,2128,2012-12-14,2018-10-12,769,0,ZH,0
769,7913,1,1090,2015-10-18,2018-10-12,770,0,EN,0
770,10018,1,3120,2010-03-27,2018-10-11,771,0,EN,1
771,206941623,0,4161,2007-05-22,2018-10-12,772,0,EN,0
772,9655,1,1291,2015-03-30,2018-10-11,773,0,EN,0
773,35680,1,2620,2011-07-26,2018-09-27,774,0,EN,0
774,7494873,1,2438,2012-02-08,2018-10-12,775,0,EN,0
775,1005,0,2353,2011-10-09,2018-03-19,776,1,EN,0
776,30503,0,3431,2009-05-21,2018-10-12,777,0,EN,0
777,40460,1,3606,2008-11-27,2018-10-12,778,0,EN,0
778,5139239,1,2402,2012-03-15,2018-10-12,779,0,EN,0
779,2029,0,2104,2013-01-06,2018-10-11,780,0,EN,1
780,8323115,1,1935,2013-06-25,2018-10-12,781,0,EN,0
781,2760,0,230,2018-02-24,2018-10-12,782,0,EN,1
782,27325,1,3402,2009-06-19,2018-10-12,783,0,EN,0
783,491056,1,1842,2013-09-26,2018-10-12,784,0,EN,0
784,1075784,0,2426,2012-02-20,2018-10-12,785,0,DE,0
785,13866,1,946,2016-03-10,2018-10-12,786,0,DE,1
786,1187787,0,1568,2014-06-27,2018-10-12,787,0,ZH,0
787,37671,0,2292,2012-07-03,2018-10-12,788,0,ZH,0
788,4882808,0,1566,2014-06-29,2018-10-12,789,0,EN,0
789,56852,0,1226,2015-06-04,2018-10-12,790,0,EN,1
790,1566,1,2083,2012-09-09,2018-05-24,791,1,EN,0
791,1506799,1,2396,2012-03-21,2018-10-12,792,0,EN,0
792,962,1,1683,2014-03-04,2018-10-12,793,0,EN,0
793,8208846,1,2505,2011-12-03,2018-10-12,794,0,EN,0
794,39574186,1,3335,2009-08-25,2018-10-12,795,0,EN,0
795,6510,0,1944,2013-05-31,2018-09-26,796,0,EN,1
796,18441928,1,2231,2012-09-02,2018-10-12,797,0,EN,0
797,13383,0,1969,2013-05-16,2018-10-06,798,0,RU,1
798,24775,0,2621,2011-07-13,2018-09-15,799,0,EN,0
799,65112,1,1399,2014-12-13,2018-10-12,800,0,EN,1
800,3080,0,3625,2008-10-18,2018-09-21,801,0,EN,0
801,291693,1,2431,2012-02-15,2018-10-12,802,0,EN,0
802,11191559,1,2361,2012-04-25,2018-10-12,803,0,EN,0
803,811198,1,2015,2013-04-06,2018-10-12,804,0,EN,0
804,2422,1,1602,2014-05-10,2018-09-28,805,0,EN,1
805,178988,1,1281,2015-04-10,2018-10-12,806,0,EN,1
806,31436602,0,2988,2010-08-07,2018-10-12,807,0,EN,0
807,20305,1,2772,2011-02-23,2018-09-26,808,0,EN,0
808,6047477,1,1601,2014-05-25,2018-10-12,809,0,EN,0
809,8352,1,2129,2012-12-04,2018-10-03,810,0,EN,1
810,131734,0,2230,2012-09-03,2018-10-12,811,0,EN,0
811,13934,0,2110,2012-12-31,2018-10-11,812,0,EN,0
812,1100,1,1143,2015-07-13,2018-08-29,813,0,EN,0
813,12633,1,1336,2015-02-13,2018-10-11,814,0,EN,1
814,674,0,1434,2014-11-08,2018-10-12,815,0,EN,0
815,28686,0,1890,2013-08-09,2018-10-12,816,0,EN,1
816,728,0,2357,2012-04-27,2018-10-10,817,0,EN,0
817,1546,0,1791,2013-11-09,2018-10-05,818,0,EN,0
818,2844,0,1502,2014-08-21,2018-10-01,819,0,NL,0
819,4847,1,704,2016-11-05,2018-10-10,820,0,EN,1
820,74790,1,1332,2015-02-18,2018-10-12,821,0,EN,1
821,103871823,0,2974,2010-08-21,2018-10-12,822,0,EN,0
822,9499,1,3179,2010-01-28,2018-10-12,823,0,EN,1
823,16476,1,1834,2013-10-04,2018-10-12,824,0,EN,1
824,30330938,1,2200,2012-10-03,2018-10-12,825,0,EN,0
825,279893,0,2009,2013-04-12,2018-10-12,826,0,EN,1
826,1705624,1,2235,2012-08-29,2018-10-12,827,0,FR,0
827,18857,1,946,2016-03-10,2018-10-12,828,0,FR,1
828,19977,1,1376,2015-01-01,2018-10-08,829,0,FR,1
829,77163,1,1457,2014-10-15,2018-10-11,830,0,FR,1
830,9532,1,555,2017-04-05,2018-10-12,831,0,EN,1
831,1928,0,594,2017-02-25,2018-10-12,832,0,EN,1
832,62755,1,2152,2012-11-20,2018-10-12,833,0,EN,1
833,100867,0,2018,2013-04-03,2018-10-12,834,0,EN,0
834,2660242,1,2214,2012-09-19,2018-10-12,835,0,EN,0
835,7046,1,2208,2012-09-19,2018-10-06,836,0,EN,1
836,1549563,0,868,2016-05-27,2018-10-12,837,0,EN,0
837,1470,1,2261,2012-07-31,2018-10-09,838,0,EN,1
838,1463181,0,1972,2013-05-19,2018-10-12,839,0,EN,0
839,6204,0,2475,2011-12-29,2018-10-08,840,0,EN,0
840,230990,1,1246,2015-05-15,2018-10-12,841,0,EN,0
841,343,0,481,2017-04-09,2018-08-03,842,0,EN,0
842,55040,0,2446,2012-01-29,2018-10-10,843,0,FR,1
843,2541300,1,2064,2013-02-16,2018-10-12,844,0,FR,0
